yearOfRegistration,ageBroad_mid,g_Female,g_Male,ms_Adult,cr_Central_Asia,cr_East_Africa,cr_East_Asia,cr_Eastern_Europe,cr_Middle_East,cr_North_America,cr_Northeast_Africa,cr_South_America,cr_South_Asia,cr_Southeast_Asia,cr_Southeastern_Europe,cr_Unknown,cr_West_Africa,citizenshipRegion,exploitationRegion,cg_Africa,cg_Asia,cg_Europe,cg_Middle_East,cg_North_America,cg_South_America,cg_Unknown,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Southeast_Asia,North_America,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East_Asia,North_America,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,55,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Southeast_Asia,North_America,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East_Asia,North_America,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East_Asia,North_America,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2017,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East_Asia,North_America,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East_Asia,North_America,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,North_America,North_America,0,0,0,0,1,0,0,0,1,0,0,0,0,0
